x,y
1.49412000,9.40707967
1.49512000,9.44071942
1.49612000,9.47439223
1.49712000,9.50809799
1.49812000,9.54183664
1.49912000,9.57560809
1.50012000,9.60941224
1.50112000,9.64324903
1.50212000,9.67711836
1.50312000,9.71102016
1.50412000,9.74495433
1.50512000,9.77892080
1.50612000,9.81291949
1.50712000,9.84695030
1.50812000,9.88101317
1.50912000,9.91510800
1.51012000,9.94923471
1.51112000,9.98339323
1.51212000,10.01758347
1.51312000,10.05180535
1.51412000,10.08605880
1.51512000,10.12034372
1.51612000,10.15466003
1.51712000,10.18900767
1.51812000,10.22338654
1.51912000,10.25779657
1.52012000,10.29223768
1.52112000,10.32670978
1.52212000,10.36121281
1.52312000,10.39574667
1.52412000,10.43031129
1.52512000,10.46490659
1.52612000,10.49953250
1.52712000,10.53418892
1.52812000,10.56887580
1.52912000,10.60359304
1.53012000,10.63834057
1.53112000,10.67311831
1.53212000,10.70792618
1.53312000,10.74276411
1.53412000,10.77763203
1.53512000,10.81252984
1.53612000,10.84745748
1.53712000,10.88241486
1.53812000,10.91740192
1.53912000,10.95241858
1.54012000,10.98746476
1.54112000,11.02254038
1.54212000,11.05764537
1.54312000,11.09277965
1.54412000,11.12794315
1.54512000,11.16313579
1.54612000,11.19835750
1.54712000,11.23360820
1.54812000,11.26888782
1.54912000,11.30419629
1.55012000,11.33953352
1.55112000,11.37489945
1.55212000,11.41029400
1.55312000,11.44571710
1.55412000,11.48116867
1.55512000,11.51664865
1.55612000,11.55215695
1.55712000,11.58769350
1.55812000,11.62325824
1.55912000,11.65885109
1.56012000,11.69447197
1.56112000,11.73012082
1.56212000,11.76579756
1.56312000,11.80150212
1.56412000,11.83723442
1.56512000,11.87299441
1.56612000,11.90878200
1.56712000,11.94459712
1.56812000,11.98043971
1.56912000,12.01630969
1.57012000,12.05220699
1.57112000,12.08813154
1.57212000,12.12408327
1.57312000,12.16006212
1.57412000,12.19606800
1.57512000,12.23210085
1.57612000,12.26816060
1.57712000,12.30424718
1.57812000,12.34036052
1.57912000,12.37650055
1.58012000,12.41266721
1.58112000,12.44886042
1.58212000,12.48508012
1.58312000,12.52132623
1.58412000,12.55759869
1.58512000,12.59389742
1.58612000,12.63022237
1.58712000,12.66657347
1.58812000,12.70295063
1.58912000,12.73935381
1.59012000,12.77578293
1.59112000,12.81223792
1.59212000,12.84871871
1.59312000,12.88522524
1.59412000,12.92175745
1.59512000,12.95831526
1.59612000,12.99489861
1.59712000,13.03150743
1.59812000,13.06814166
1.59912000,13.10480123
1.60012000,13.14148607
1.60112000,13.17819612
1.60212000,13.21493131
1.60312000,13.25169158
1.60412000,13.28847686
1.60512000,13.32528709
1.60612000,13.36212219
1.60712000,13.39898212
1.60812000,13.43586680
1.60912000,13.47277616
1.61012000,13.50971015
1.61112000,13.54666870
1.61212000,13.58365174
1.61312000,13.62065921
1.61412000,13.65769105
1.61512000,13.69474719
1.61612000,13.73182757
1.61712000,13.76893213
1.61812000,13.80606080
1.61912000,13.84321351
1.62012000,13.88039022
1.62112000,13.91759085
1.62212000,13.95481535
1.62312000,13.99206364
1.62412000,14.02933566
1.62512000,14.06663137
1.62612000,14.10395068
1.62712000,14.14129355
1.62812000,14.17865990
1.62912000,14.21604968
1.63012000,14.25346283
1.63112000,14.29089928
1.63212000,14.32835897
1.63312000,14.36584185
1.63412000,14.40334785
1.63512000,14.44087690
1.63612000,14.47842896
1.63712000,14.51600395
1.63812000,14.55360183
1.63912000,14.59122252
1.64012000,14.62886597
1.64112000,14.66653212
1.64212000,14.70422090
1.64312000,14.74193227
1.64412000,14.77966615
1.64512000,14.81742250
1.64612000,14.85520124
1.64712000,14.89300233
1.64812000,14.93082570
1.64912000,14.96867129
1.65012000,15.00653904
1.65112000,15.04442891
1.65212000,15.08234082
1.65312000,15.12027472
1.65412000,15.15823055
1.65512000,15.19620825
1.65612000,15.23420777
1.65712000,15.27222904
1.65812000,15.31027202
1.65912000,15.34833663
1.66012000,15.38642284
1.66112000,15.42453056
1.66212000,15.46265976
1.66312000,15.50081037
1.66412000,15.53898234
1.66512000,15.57717561
1.66612000,15.61539012
1.66712000,15.65362581
1.66812000,15.69188264
1.66912000,15.73016054
1.67012000,15.76845945
1.67112000,15.80677933
1.67212000,15.84512011
1.67312000,15.88348175
1.67412000,15.92186417
1.67512000,15.96026734
1.67612000,15.99869118
1.67712000,16.03713566
1.67812000,16.07560071
1.67912000,16.11408627
1.68012000,16.15259230
1.68112000,16.19111874
1.68212000,16.22966553
1.68312000,16.26823262
1.68412000,16.30681995
1.68512000,16.34542748
1.68612000,16.38405514
1.68712000,16.42270288
1.68812000,16.46137065
1.68912000,16.50005839
1.69012000,16.53876605
1.69112000,16.57749359
1.69212000,16.61624093
1.69312000,16.65500804
1.69412000,16.69379485
1.69512000,16.73260131
1.69612000,16.77142738
1.69712000,16.81027300
1.69812000,16.84913811
1.69912000,16.88802266
1.70012000,16.92692660
1.70112000,16.96584988
1.70212000,17.00479245
1.70312000,17.04375425
1.70412000,17.08273523
1.70512000,17.12173534
1.70612000,17.16075453
1.70712000,17.19979275
1.70812000,17.23884994
1.70912000,17.27792605
1.71012000,17.31702103
1.71112000,17.35613484
1.71212000,17.39526741
1.71312000,17.43441871
1.71412000,17.47358867
1.71512000,17.51277724
1.71612000,17.55198438
1.71712000,17.59121004
1.71812000,17.63045416
1.71912000,17.66971670
1.72012000,17.70899760
1.72112000,17.74829682
1.72212000,17.78761430
1.72312000,17.82694999
1.72412000,17.86630385
1.72512000,17.90567582
1.72612000,17.94506586
1.72712000,17.98447392
1.72812000,18.02389994
1.72912000,18.06334388
1.73012000,18.10280568
1.73112000,18.14228531
1.73212000,18.18178270
1.73312000,18.22129782
1.73412000,18.26083061
1.73512000,18.30038103
1.73612000,18.33994902
1.73712000,18.37953453
1.73812000,18.41913753
1.73912000,18.45875795
1.74012000,18.49839576
1.74112000,18.53805091
1.74212000,18.57772334
1.74312000,18.61741300
1.74412000,18.65711986
1.74512000,18.69684387
1.74612000,18.73658497
1.74712000,18.77634312
1.74812000,18.81611827
1.74912000,18.85591038
1.75012000,18.89571939
1.75112000,18.93554526
1.75212000,18.97538795
1.75312000,19.01524741
1.75412000,19.05512358
1.75512000,19.09501643
1.75612000,19.13492591
1.75712000,19.17485197
1.75812000,19.21479456
1.75912000,19.25475364
1.76012000,19.29472916
1.76112000,19.33472109
1.76212000,19.37472936
1.76312000,19.41475393
1.76412000,19.45479477
1.76512000,19.49485182
1.76612000,19.53492504
1.76712000,19.57501438
1.76812000,19.61511980
1.76912000,19.65524126
1.77012000,19.69537870
1.77112000,19.73553208
1.77212000,19.77570136
1.77312000,19.81588650
1.77412000,19.85608744
1.77512000,19.89630415
1.77612000,19.93653658
1.77712000,19.97678468
1.77812000,20.01704841
1.77912000,20.05732773
1.78012000,20.09762260
1.78112000,20.13793296
1.78212000,20.17825877
1.78312000,20.21860000
1.78412000,20.25895659
1.78512000,20.29932851
1.78612000,20.33971571
1.78712000,20.38011814
1.78812000,20.42053577
1.78912000,20.46096855
1.79012000,20.50141643
1.79112000,20.54187938
1.79212000,20.58235734
1.79312000,20.62285029
1.79412000,20.66335817
1.79512000,20.70388094
1.79612000,20.74441857
1.79712000,20.78497100
1.79812000,20.82553819
1.79912000,20.86612011
1.80012000,20.90671671
1.80112000,20.94732794
1.80212000,20.98795377
1.80312000,21.02859416
1.80412000,21.06924905
1.80512000,21.10991842
1.80612000,21.15060222
1.80712000,21.19130040
1.80812000,21.23201293
1.80912000,21.27273976
1.81012000,21.31348085
1.81112000,21.35423617
1.81212000,21.39500566
1.81312000,21.43578929
1.81412000,21.47658703
1.81512000,21.51739882
1.81612000,21.55822462
1.81712000,21.59906440
1.81812000,21.63991812
1.81912000,21.68078572
1.82012000,21.72166719
1.82112000,21.76256246
1.82212000,21.80347151
1.82312000,21.84439429
1.82412000,21.88533076
1.82512000,21.92628089
1.82612000,21.96724463
1.82712000,22.00822194
1.82812000,22.04921278
1.82912000,22.09021712
1.83012000,22.13123490
1.83112000,22.17226611
1.83212000,22.21331068
1.83312000,22.25436859
1.83412000,22.29543980
1.83512000,22.33652426
1.83612000,22.37762194
1.83712000,22.41873280
1.83812000,22.45985679
1.83912000,22.50099389
1.84012000,22.54214404
1.84112000,22.58330722
1.84212000,22.62448339
1.84312000,22.66567249
1.84412000,22.70687451
1.84512000,22.74808939
1.84612000,22.78931710
1.84712000,22.83055760
1.84812000,22.87181086
1.84912000,22.91307683
1.85012000,22.95435548
1.85112000,22.99564677
1.85212000,23.03695066
1.85312000,23.07826711
1.85412000,23.11959609
1.85512000,23.16093755
1.85612000,23.20229147
1.85712000,23.24365780
1.85812000,23.28503650
1.85912000,23.32642754
1.86012000,23.36783089
1.86112000,23.40924649
1.86212000,23.45067433
1.86312000,23.49211435
1.86412000,23.53356653
1.86512000,23.57503082
1.86612000,23.61650719
1.86712000,23.65799561
1.86812000,23.69949603
1.86912000,23.74100841
1.87012000,23.78253273
1.87112000,23.82406895
1.87212000,23.86561703
1.87312000,23.90717693
1.87412000,23.94874862
1.87512000,23.99033206
1.87612000,24.03192721
1.87712000,24.07353404
1.87812000,24.11515252
1.87912000,24.15678260
1.88012000,24.19842426
1.88112000,24.24007745
1.88212000,24.28174215
1.88312000,24.32341830
1.88412000,24.36510589
1.88512000,24.40680487
1.88612000,24.44851521
1.88712000,24.49023687
1.88812000,24.53196982
1.88912000,24.57371403
1.89012000,24.61546945
1.89112000,24.65723606
1.89212000,24.69901381
1.89312000,24.74080268
1.89412000,24.78260263
1.89512000,24.82441362
1.89612000,24.86623562
1.89712000,24.90806860
1.89812000,24.94991251
1.89912000,24.99176734
1.90012000,25.03363303
1.90112000,25.07550957
1.90212000,25.11739690
1.90312000,25.15929501
1.90412000,25.20120385
1.90512000,25.24312339
1.90612000,25.28505360
1.90712000,25.32699444
1.90812000,25.36894589
1.90912000,25.41090790
1.91012000,25.45288044
1.91112000,25.49486348
1.91212000,25.53685699
1.91312000,25.57886093
1.91412000,25.62087526
1.91512000,25.66289997
1.91612000,25.70493500
1.91712000,25.74698034
1.91812000,25.78903594
1.91912000,25.83110177
1.92012000,25.87317781
1.92112000,25.91526401
1.92212000,25.95736034
1.92312000,25.99946678
1.92412000,26.04158329
1.92512000,26.08370983
1.92612000,26.12584638
1.92712000,26.16799290
1.92812000,26.21014935
1.92912000,26.25231572
1.93012000,26.29449195
1.93112000,26.33667803
1.93212000,26.37887392
1.93312000,26.42107959
1.93412000,26.46329501
1.93512000,26.50552013
1.93612000,26.54775494
1.93712000,26.58999940
1.93812000,26.63225348
1.93912000,26.67451715
1.94012000,26.71679037
1.94112000,26.75907311
1.94212000,26.80136535
1.94312000,26.84366704
1.94412000,26.88597817
1.94512000,26.92829869
1.94612000,26.97062858
1.94712000,27.01296781
1.94812000,27.05531634
1.94912000,27.09767414
1.95012000,27.14004119
1.95112000,27.18241744
1.95212000,27.22480288
